775,in the united states
486,a lot of people
405,you are going to
374,one of the things
353,we are going to
300,if you look at
297,are going to be
292,they are going to
252,is going to be
240,at the same time
232,a lot of the
230,to be able to
215,are not going to
207,you look at the
201,are a lot of
201,the end of the
199,if you want to
197,theres a lot of
195,there are a lot
184,are going to have
184,a lot of money
183,at the end of
177,have a lot of
173,we are talking about
171,the rest of the
169,as you point out
164,you are talking about
162,a little bit of
160,of the things that
155,what do you think
149,not going to be
148,the united states and
145,in terms of the
140,going to be a
136,in the case of
129,are going to get
128,i dont want to
128,it seems to me
128,and one of the
127,going to have to
126,when you look at
125,in a way that
124,its going to be
123,that a lot of
123,on the other hand
114,in the sense that
113,i dont know if
113,if you have a
112,is one of the
109,for a long time
109,the people who are
108,i think thats a
108,go back to the
106,and i think that
104,you dont have to
104,is a lot of
103,i think its a
102,in a lot of
101,and a lot of
100,in the middle of
100,im not going to
99,and i think thats
99,if you are a
97,to do with the
97,i think there are
96,all of a sudden
96,one of the most
93,way to think about
93,on the other side
93,i think it was
93,a lot of things
92,nothing to do with
92,and i think the
92,of the united states
91,one of the reasons
90,a lot of time
88,i agree with you
87,there is a lot
87,that there is a
87,to think about it
86,and i think its
85,but a lot of
83,think a lot of
83,the fact that the
82,and i want to
81,which i think is
81,the united states is
79,but i want to
79,i think a lot
79,to go back to
79,you are trying to
78,part of the reason
78,the size of the
77,rest of the world
77,in the form of
76,to the united states
76,the value of the
76,a great deal of
76,to look at the
75,you dont want to
75,turned out to be
74,so one of the
74,a whole bunch of
73,with a lot of
72,was one of the
72,guest well i think
72,part of the problem
71,i dont think its
71,i think there is
71,had a lot of
71,a lot of these
71,i dont know what
71,and as a result
70,they are not going
70,but i think its
70,want to talk about
70,you are not going
70,i think this is
69,i just want to
69,to make sure that
69,but i dont think
69,is not going to
68,and so i think
68,in the book is
67,thats one of the
67,lets talk about the
67,of the people who
66,of the things i
66,if you think about
65,that would be a
64,a lot of what
64,spend a lot of
64,in the short run
64,the nature of the
64,the road to serfdom
63,so i think that
63,the united states in
63,is that if you
63,going to have a
63,i think that the
63,people are going to
63,on the one hand
63,has to do with
